  0.983511E-04  0.165360E+05  0.165358E+05  0.220478E+05  0.220475E+05  0.220475E+05  0.167495E+05  0.165359E+05  0.221638E+05 -0.618776E+00  0.174584E+05  0.174581E+05  0.205957E+02
  0.100338E-03  0.165360E+05  0.165358E+05  0.220478E+05  0.220475E+05  0.220475E+05  0.167495E+05  0.165359E+05  0.221638E+05 -0.618776E+00  0.174584E+05  0.174580E+05  0.210118E+02
  0.102365E-03  0.165360E+05  0.165358E+05  0.220478E+05  0.220475E+05  0.220475E+05  0.167495E+05  0.165359E+05  0.221638E+05 -0.618775E+00  0.174583E+05  0.174580E+05  0.214362E+02
  0.104433E-03  0.165360E+05  0.165358E+05  0.220477E+05  0.220475E+05  0.220475E+05  0.167495E+05  0.165359E+05  0.221637E+05 -0.618775E+00  0.174583E+05  0.174580E+05  0.218693E+02
  0.106542E-03  0.165360E+05  0.165358E+05  0.220477E+05  0.220475E+05  0.220475E+05  0.167495E+05  0.165359E+05  0.221637E+05 -0.618775E+00  0.174583E+05  0.174580E+05  0.223111E+02
  0.108695E-03  0.165360E+05  0.165358E+05  0.220477E+05  0.220474E+05  0.220474E+05  0.167495E+05  0.165359E+05  0.221637E+05 -0.618775E+00  0.174583E+05  0.174580E+05  0.227618E+02
  0.110890E-03  0.165360E+05  0.165358E+05  0.220477E+05  0.220474E+05  0.220474E+05  0.167495E+05  0.165359E+05  0.221637E+05 -0.618775E+00  0.174583E+05  0.174580E+05  0.232216E+02
  0.113131E-03  0.165360E+05  0.165358E+05  0.220477E+05  0.220474E+05  0.220474E+05  0.167495E+05  0.165359E+05  0.221637E+05 -0.618774E+00  0.174583E+05  0.174579E+05  0.236907E+02
  0.115416E-03  0.165360E+05  0.165358E+05  0.220477E+05  0.220474E+05  0.220474E+05  0.167495E+05  0.165359E+05  0.221637E+05 -0.618774E+00  0.174583E+05  0.174579E+05  0.241692E+02
  0.117748E-03  0.165359E+05  0.165358E+05  0.220477E+05  0.220473E+05  0.220473E+05  0.167495E+05  0.165359E+05  0.221637E+05 -0.618774E+00  0.174583E+05  0.174579E+05  0.246575E+02
  0.120126E-03  0.165359E+05  0.165358E+05  0.220477E+05  0.220473E+05  0.220473E+05  0.167495E+05  0.165359E+05  0.221637E+05 -0.618774E+00  0.174583E+05  0.174579E+05  0.251556E+02
  0.122553E-03  0.165359E+05  0.165357E+05  0.220476E+05  0.220473E+05  0.220473E+05  0.167495E+05  0.165359E+05  0.221637E+05 -0.618773E+00  0.174583E+05  0.174579E+05  0.256638E+02
  0.125029E-03  0.165359E+05  0.165357E+05  0.220476E+05  0.220473E+05  0.220473E+05  0.167495E+05  0.165359E+05  0.221637E+05 -0.618773E+00  0.174583E+05  0.174578E+05  0.261822E+02
  0.127554E-03  0.165359E+05  0.165357E+05  0.220476E+05  0.220472E+05  0.220472E+05  0.167495E+05  0.165359E+05  0.221637E+05 -0.618773E+00  0.174583E+05  0.174578E+05  0.267111E+02
  0.130131E-03  0.165359E+05  0.165357E+05  0.220476E+05  0.220472E+05  0.220472E+05  0.167495E+05  0.165359E+05  0.221636E+05 -0.618773E+00  0.174583E+05  0.174578E+05  0.272507E+02
  0.132760E-03  0.165359E+05  0.165357E+05  0.220476E+05  0.220472E+05  0.220472E+05  0.167495E+05  0.165359E+05  0.221636E+05 -0.618772E+00  0.174583E+05  0.174578E+05  0.278012E+02
